"","NGenes","Direction","PValue","FDR","PValue.Mixed","FDR.Mixed","TERM"
"sau03018",14,"Up",0.00773046628591837,0.0162042466377904,0.000103014898619331,0.000273868876817245,"RNA degradation"
"sau03020",5,"Up",0.00956898721048509,0.0196796152064693,0.000229532778905705,0.000394916849477712,"RNA polymerase"
"sau00760",7,"Down",0.00989949338194496,0.0199823107154074,0.000865728547591749,0.00109726060101745,"Nicotinate and nicotinamide metabolism"
"sau00650",18,"Down",0.0114736952539929,0.0225870099533473,0.000134722668719545,0.000319234149791966,"Butanoate metabolism"
"sau00541",12,"Down",0.0116043353888757,0.0225870099533473,0.00167148698885114,0.00200211078884367,"O-Antigen nucleotide sugar biosynthesis"
"sau01501",10,"Up",0.0118156788928635,0.0225948947249495,6.77341827235811e-05,0.00021556566053453,"beta-Lactam resistance"
"sau00910",12,"Up",0.0133101476019548,0.0250138980795357,0.00141684189146752,0.00171595295744399,"Nitrogen metabolism"
"sau00562",5,"Up",0.0138322495705382,0.0255544949692995,7.42721224604782e-05,0.000221137329713843,"Inositol phosphate metabolism"
"sau03410",10,"Up",0.0153670411665878,0.0279167914526345,8.99918324411861e-05,0.000245227743402232,"Base excision repair"
"sau00340",15,"Up",0.0181294229966472,0.0323951984694188,0.000308979113874663,0.000495275344299092,"Histidine metabolism"
"sau01502",6,"Down",0.0186841450744595,0.0324489353278237,0.000169073241575436,0.000336542955669165,"Vancomycin resistance"
"sau00051",16,"Down",0.0187548892261733,0.0324489353278237,0.000112111723242435,0.000275919429438114,"Fructose and mannose metabolism"
"sau00660",9,"Down",0.0193127031109551,0.0328919474858455,0.000436128515193669,0.000633840108748132,"C5-Branched dibasic acid metabolism"
"sau01100",514,"Down",0.0199907785673956,0.033522997905325,1.90961063056618e-06,0.000104073779365857,"Metabolic pathways"
"sau03420",7,"Down",0.0256916176387454,0.042430095797322,0.000902885020825566,0.00113120077321824,"Nucleotide excision repair"
"sau00270",25,"Down",0.0262407596723936,0.0426901911088195,4.59295487181405e-05,0.00017739984676127,"Cysteine and methionine metabolism"
"sau00730",11,"Down",0.0273143365640846,0.0437832747865474,2.84832469971859e-05,0.000147841615366346,"Thiamine metabolism"
"sau00053",5,"Up",0.0323527643034557,0.0511079899866185,0.000370547452716984,0.000560967671474323,"Ascorbate and aldarate metabolism"
"sau01212",18,"Down",0.0500176495732336,0.0778846257640352,5.1829465674688e-05,0.000187799980799744,"Fatty acid metabolism"
"sau00552",22,"Up",0.0515124198392039,0.0790824473587778,3.48127113305336e-05,0.000164981979783833,"Teichoic acid biosynthesis"
"sau00542",1,"Up",0.0537778128467395,0.081413633337425,0.0537778128467395,0.0580374415870753,"O-Antigen repeat unit biosynthesis"
"sau03430",17,"Down",0.0560897573760046,0.0837504596436233,2.24169809351458e-05,0.000143732407172405,"Mismatch repair"
"sau00997",10,"Up",0.0583333297552204,0.0859234181529597,0.00595371888173018,0.00675995164696448,"Biosynthesis of various other secondary metabolites"
"sau01240",110,"Up",0.061886280102456,0.0899148634582418,2.44301822658844e-05,0.000144178730513108,"Biosynthesis of cofactors"
"sau01232",32,"Up",0.0626929323195081,0.0899148634582418,5.68070290224139e-05,0.000193498942607598,"Nucleotide metabolism"
"sau00521",4,"Down",0.0691778706139909,0.0979271155444806,0.000417839493639712,0.000615466281172008,"Streptomycin biosynthesis"
"sau00500",15,"Down",0.0707163083215925,0.0988215077827383,7.6589472561455e-05,0.000221137329713843,"Starch and sucrose metabolism"
"sau02024",39,"Up",0.0767148113317506,0.105847018166593,3.11073201462363e-05,0.000154122631633626,"Quorum sensing"
"sau00220",18,"Up",0.10779452346522,0.146870038221362,1.63706767416953e-05,0.000127950631974181,"Arginine biosynthesis"
"sau00998",3,"Down",0.118790723341488,0.159854183262003,0.2353216323008,0.244286265912259,"Biosynthesis of various antibiotics"
"sau00290",10,"Down",0.172972559788113,0.228721528386726,0.000153485394874815,0.000335931690343034,"Valine, leucine and isoleucine biosynthesis"
"sau00770",16,"Down",0.174164099597232,0.228721528386726,6.92183313642987e-05,0.00021556566053453,"Pantothenate and CoA biosynthesis"
"sau00561",16,"Down",0.211701966211664,0.27470850377466,0.000592390204645864,0.00080713165382999,"Glycerolipid metabolism"
"sau05100",2,"Down",0.269802440300363,0.34391366795009,0.393690955587624,0.404833152443878,"Bacterial invasion of epithelial cells"
"sau00350",4,"Up",0.273451213548341,0.34391366795009,0.054447534462462,0.0581841299647878,"Tyrosine metabolism"
"sau00860",16,"Down",0.274499900106953,0.34391366795009,0.000145488308284306,0.000330379700062278,"Porphyrin metabolism"
"sau01503",12,"Up",0.316009903557199,0.391421357815167,0.000154097105661942,0.000335931690343034,"Cationic antimicrobial peptide (CAMP) resistance"
"sau03440",20,"Down",0.36419186525951,0.446032733857153,3.30882934180566e-07,3.60662398256817e-05,"Homologous recombination"
"sau00260",30,"Down",0.387020661833978,0.468725023776707,6.70729059693543e-06,0.000119253737557205,"Glycine, serine and threonine metabolism"
"sau00592",1,"Down",0.426816012969644,0.505684189279253,0.426816012969644,0.430768013089734,"alpha-Linolenic acid metabolism"
"sau00907",1,"Down",0.426816012969644,0.505684189279253,0.426816012969644,0.430768013089734,"Pinene, camphor and geraniol degradation"
"sau00780",11,"Down",0.43930164972173,0.514880428168479,0.00033765634424674,0.000525779164612781,"Biotin metabolism"
"sau00450",7,"Down",0.452922188261235,0.525197005536963,0.000288911788097688,0.000477142195494666,"Selenocompound metabolism"
"sau00300",12,"Up",0.462733654467471,0.530925982494257,2.6454812938185e-05,0.000144178730513108,"Lysine biosynthesis"
"sau00261",5,"Down",0.523124671619255,0.593964470901029,0.0204049918202849,0.0226953480450108,"Monobactam biosynthesis"
"sau00360",3,"Down",0.549505552075791,0.617485620373827,0.0429092222418757,0.0467710522436445,"Phenylalanine metabolism"
"sau00401",3,"Down",0.558227566411253,0.620885762641087,0.0380781584214582,0.0419244370498884,"Novobiocin biosynthesis"
"sau00900",13,"Up",0.597480476613152,0.65783203990741,9.40664587597708e-06,0.000119253737557205,"Terpenoid backbone biosynthesis"
"sau00626",2,"Up",0.611278252428285,0.66629329514683,0.532984158131448,0.532984158131448,"Naphthalene degradation"
"sau00190",23,"Down",0.742275793324878,0.801069915568433,5.63474391466695e-06,0.000119253737557205,"Oxidative phosphorylation"
"sau02010",78,"Up",0.766178308262919,0.818759172555472,8.37861846599822e-05,0.000234171644306104,"ABC transporters"
"sau00061",14,"Down",0.792622899801932,0.838795107557384,0.000165654306950499,0.000336542955669165,"Fatty acid biosynthesis"
"sau00410",5,"Down",0.808835191388399,0.847721498666687,0.000549911368702188,0.000758738470740993,"beta-Alanine metabolism"
"sau00625",4,"Down",0.820091873452994,0.851333468632156,0.000648103800533295,0.000872139682199125,"Chloroalkane and chloroalkene degradation"
"sau00470",14,"Up",0.835274564631128,0.858914410799933,4.57446376784239e-05,0.00017739984676127,"D-Amino acid metabolism"
"sau03030",16,"Down",0.902778961251996,0.912138425299416,1.953237178278e-05,0.000141935234954868,"DNA replication"
"sau00750",4,"Up",0.903770182865477,0.912138425299416,0.00401226292379717,0.00460354377572517,"Vitamin B6 metabolism"
"sau00550",26,"Up",0.995501110470444,0.995501110470444,1.56218773388344e-05,0.000127950631974181,"Peptidoglycan biosynthesis"
