"","NGenes","Direction","PValue","FDR","PValue.Mixed","FDR.Mixed","TERM"
"sau00620",40,"Up",0.100807888027217,0.510658502529466,0.000621980786158158,0.0454453873353491,"Pyruvate metabolism"
"sau00020",21,"Up",0.103843812694681,0.510658502529466,0.240056082002717,0.335462986388412,"Citrate cycle (TCA cycle)"
"sau00240",27,"Down",0.111721825497245,0.510658502529466,0.248488488563607,0.34285120573966,"Pyrimidine metabolism"
"sau01503",12,"Down",0.115093795706644,0.510658502529466,0.0382676813319154,0.126399311066024,"Cationic antimicrobial peptide (CAMP) resistance"
"sau00470",14,"Down",0.119283277565134,0.510658502529466,0.0299794236607115,0.112681282035088,"D-Amino acid metabolism"
"sau01501",10,"Up",0.124026165048754,0.510658502529466,0.0158021080593381,0.0879003631707938,"beta-Lactam resistance"
"sau02024",39,"Up",0.127955021085204,0.510658502529466,0.464431486559684,0.556724022642128,"Quorum sensing"
"sau00290",10,"Up",0.136288881323945,0.510658502529466,0.206671976308316,0.296411123915874,"Valine, leucine and isoleucine biosynthesis"
"sau00261",5,"Up",0.137897850658421,0.510658502529466,0.0972602636488414,0.19632164329118,"Monobactam biosynthesis"
"sau00760",7,"Down",0.140548211705358,0.510658502529466,0.0494509445672601,0.137797812204051,"Nicotinate and nicotinamide metabolism"
"sau02040",2,"Up",0.150566613981762,0.529411642710065,0.477223551655767,0.565406164461724,"Flagellar assembly"
"sau00040",9,"Down",0.156953365720742,0.534622401986278,0.102414970121338,0.202967849876833,"Pentose and glucuronate interconversions"
"sau00030",19,"Down",0.166257148561335,0.549152399793501,0.0545724305165265,0.137797812204051,"Pentose phosphate pathway"
"sau01200",79,"Up",0.172094496295147,0.549528000168542,0.0177413577041969,0.0879003631707938,"Carbon metabolism"
"sau01230",99,"Up",0.176529041116429,0.549528000168542,0.00211183998201227,0.0454453873353491,"Biosynthesis of amino acids"
"sau00625",4,"Up",0.185893439324332,0.549528000168542,0.18256315285821,0.272594296733492,"Chloroalkane and chloroalkene degradation"
"sau00330",10,"Up",0.186537027580147,0.549528000168542,0.0878722498301817,0.180718400594147,"Arginine and proline metabolism"
"sau01110",263,"Up",0.195625911399877,0.561137482699648,0.0160515053733622,0.0879003631707938,"Biosynthesis of secondary metabolites"
"sau00230",45,"Down",0.204375397436124,0.563090150914991,0.051370355475666,0.137797812204051,"Purine metabolism"
"sau00630",22,"Up",0.20663858749174,0.563090150914991,0.0192286558900782,0.0889401838903804,"Glyoxylate and dicarboxylate metabolism"
"sau00999",2,"Down",0.2318113181827,0.616278870290593,0.155426551861466,0.242021345041426,"Biosynthesis of various plant secondary metabolites"
"sau00561",16,"Up",0.239400464866133,0.616891034685292,0.0797370520721315,0.177374258691068,"Glycerolipid metabolism"
"sau00860",16,"Up",0.256565951648468,0.616891034685292,0.218380989943583,0.309136726024033,"Porphyrin metabolism"
"sau03020",5,"Up",0.265641873814755,0.616891034685292,0.44229685568559,0.546426452792686,"RNA polymerase"
"sau00785",18,"Up",0.270767663690791,0.616891034685292,0.00343119815233018,0.0454453873353491,"Lipoic acid metabolism"
"sau03030",16,"Up",0.276600168710307,0.616891034685292,0.00520462855185873,0.0472753760127168,"DNA replication"
"sau05150",31,"Up",0.27703936074986,0.616891034685292,0.0108367836111132,0.0787472942407558,"Staphylococcus aureus infection"
"sau01232",32,"Down",0.280105138527467,0.616891034685292,0.0526562431037936,0.137797812204051,"Nucleotide metabolism"
"sau00622",3,"Down",0.281183414410848,0.616891034685292,0.173691609516863,0.266653316018846,"Xylene degradation"
"sau00643",3,"Down",0.287435570766966,0.616891034685292,0.306433276007228,0.407332037619364,"Styrene degradation"
"sau00130",8,"Down",0.288878635050682,0.616891034685292,0.489481511756988,0.573366408183398,"Ubiquinone and other terpenoid-quinone biosynthesis"
"sau00562",5,"Up",0.294296640400323,0.616891034685292,0.0405983494435249,0.130153532039536,"Inositol phosphate metabolism"
"sau00790",21,"Up",0.303995939654933,0.617824765859473,0.131444758646827,0.23048883316212,"Folate biosynthesis"
"sau00010",37,"Up",0.306078324370748,0.617824765859473,0.00289617751317343,0.0454453873353491,"Glycolysis / Gluconeogenesis"
"sau00564",19,"Down",0.329088696665207,0.645573632810564,0.421292350224849,0.527826047982857,"Glycerophospholipid metabolism"
"sau02060",24,"Up",0.331670857223776,0.645573632810564,0.303057634508255,0.407332037619364,"Phosphotransferase system (PTS)"
"sau03440",20,"Up",0.3400159177617,0.650205877825005,0.0037523714313591,0.0454453873353491,"Homologous recombination"
"sau02010",78,"Up",0.353612535416529,0.664547695868994,0.145951527618325,0.233951713388197,"ABC transporters"
"sau00660",9,"Up",0.359811966026979,0.664737360965097,0.521225995087221,0.593455544671997,"C5-Branched dibasic acid metabolism"
"sau01210",17,"Up",0.368505466792425,0.669451598006239,0.0845476250462085,0.180699826079151,"2-Oxocarboxylic acid metabolism"
"sau00780",11,"Down",0.395392584112778,0.706521174890047,0.599130573605867,0.640247377676857,"Biotin metabolism"
"sau00430",6,"Up",0.413315498124829,0.724224974061993,0.0169952257149663,0.0879003631707938,"Taurine and hypotaurine metabolism"
"sau00750",4,"Down",0.423501162956868,0.724224974061993,0.00738910037794055,0.0619547647073477,"Vitamin B6 metabolism"
"sau00541",12,"Up",0.42523301229328,0.724224974061993,0.580626243985881,0.632882605944611,"O-Antigen nucleotide sugar biosynthesis"
"sau01100",513,"Up",0.443832371992996,0.737948580531794,0.0137779187695613,0.0879003631707938,"Metabolic pathways"
"sau00626",2,"Up",0.446831250597233,0.737948580531794,0.391331555393974,0.495989994627246,"Naphthalene degradation"
"sau03070",12,"Up",0.456855319985568,0.742405555401399,0.320423863361609,0.415788108409706,"Bacterial secretion system"
"sau00250",20,"Up",0.468478741568101,0.742405555401399,0.0596896919811179,0.141438617955258,"Alanine, aspartate and glutamate metabolism"
"sau00998",3,"Down",0.473640754934235,0.742405555401399,0.598402261316907,0.640247377676857,"Biosynthesis of various antibiotics"
"sau00770",16,"Up",0.476774209890807,0.742405555401399,0.0453796727712615,0.133686063028852,"Pantothenate and CoA biosynthesis"
"sau00730",11,"Down",0.494353427666323,0.758936952332805,0.140158628055623,0.233951713388197,"Thiamine metabolism"
"sau01212",18,"Down",0.513074062561866,0.776737122489491,0.446164718335312,0.546426452792686,"Fatty acid metabolism"
"sau00670",11,"Up",0.533143649129332,0.785987725445655,0.0439740479528807,0.133143645190666,"One carbon pool by folate"
"sau00900",13,"Down",0.537512261705404,0.785987725445655,0.0631111340202061,0.146364119323457,"Terpenoid backbone biosynthesis"
"sau03410",10,"Down",0.54081724227912,0.785987725445655,0.61993929700664,0.647849810396028,"Base excision repair"
"sau00053",5,"Up",0.548196098248262,0.786228614592902,0.576888381499429,0.632882605944611,"Ascorbate and aldarate metabolism"
"sau00052",18,"Down",0.556231853298189,0.787393142980554,0.55144066855583,0.619660132707067,"Galactose metabolism"
"sau00051",16,"Up",0.577651704790322,0.80723122848904,0.029633169132248,0.112681282035088,"Fructose and mannose metabolism"
"sau00340",15,"Up",0.589002111662809,0.812673799636028,0.635666251263069,0.653656805544099,"Histidine metabolism"
"sau03060",15,"Up",0.601034504252331,0.818909512043801,0.319814141945464,0.415788108409706,"Protein export"
"sau00592",1,"Up",0.624075505427367,0.825073213325979,0.624075505427367,0.647849810396028,"alpha-Linolenic acid metabolism"
"sau00907",1,"Up",0.624075505427367,0.825073213325979,0.624075505427367,0.647849810396028,"Pinene, camphor and geraniol degradation"
"sau00521",4,"Down",0.631195013718208,0.825073213325979,0.124148746834428,0.221839564015616,"Streptomycin biosynthesis"
"sau00360",3,"Down",0.637592707273454,0.825073213325979,0.775654084894592,0.782836067162134,"Phenylalanine metabolism"
"sau00550",26,"Up",0.655446349078331,0.825073213325979,0.00440877263400841,0.0472753760127168,"Peptidoglycan biosynthesis"
"sau00071",10,"Up",0.655458041040854,0.825073213325979,0.143917990424909,0.233951713388197,"Fatty acid degradation"
"sau00401",3,"Down",0.659239021732,0.825073213325979,0.683056119482507,0.695823523584984,"Novobiocin biosynthesis"
"sau00061",14,"Down",0.672360123584242,0.825073213325979,0.522676443013869,0.593455544671997,"Fatty acid biosynthesis"
"sau00362",8,"Down",0.675569104113854,0.825073213325979,0.143672225781419,0.233951713388197,"Benzoate degradation"
"sau00906",6,"Up",0.681253111920534,0.825073213325979,0.285577162016572,0.389098883247579,"Carotenoid biosynthesis"
"sau02020",66,"Down",0.691009926972023,0.826108246860139,0.0271744989987134,0.112681282035088,"Two-component system"
"sau00640",23,"Down",0.69790203170351,0.826108246860139,0.00491034222230495,0.0472753760127168,"Propanoate metabolism"
"sau00460",3,"Up",0.704844650990761,0.826108246860139,0.205419746911945,0.296411123915874,"Cyanoamino acid metabolism"
"sau00350",4,"Up",0.713184667409207,0.826990731357485,0.120681167083957,0.221839564015616,"Tyrosine metabolism"
"sau00543",3,"Down",0.723075027462235,0.829633452561933,0.00108383346006783,0.0454453873353491,"Exopolysaccharide biosynthesis"
"sau00270",25,"Up",0.742131922489258,0.842628953659678,0.00125998343910299,0.0454453873353491,"Cysteine and methionine metabolism"
"sau03420",7,"Up",0.763380731397557,0.854560357121573,0.112099094983774,0.214364936021603,"Nucleotide excision repair"
"sau00450",8,"Down",0.768320321081781,0.854560357121573,0.0815007976518499,0.177671738881033,"Selenocompound metabolism"
"sau05100",2,"Up",0.790927944283707,0.870819655827516,0.986764109588804,0.986764109588804,"Bacterial invasion of epithelial cells"
"sau00220",18,"Down",0.827605840102364,0.902090365711577,0.087559953487792,0.180718400594147,"Arginine biosynthesis"
"sau01240",109,"Down",0.837834986327173,0.904198153561009,0.108178891391059,0.210562485029025,"Biosynthesis of cofactors"
"sau01220",5,"Down",0.851650359641137,0.910096952949843,0.149212808987023,0.235712988109935,"Degradation of aromatic compounds"
"sau00997",10,"Down",0.878422575359918,0.928749490565038,0.570586578887817,0.632882605944611,"Biosynthesis of various other secondary metabolites"
"sau01250",21,"Down",0.88614630292444,0.928749490565038,0.0541687283200922,0.137797812204051,"Biosynthesis of nucleotide sugars"
"sau00740",10,"Down",0.905760389168364,0.940265546850968,0.34891561367085,0.447432963413207,"Riboflavin metabolism"
"sau00280",12,"Up",0.92500308629581,0.951182418926823,0.124061098283667,0.221839564015616,"Valine, leucine and isoleucine degradation"
"sau00650",18,"Up",0.944615559147992,0.955519981426309,0.133218316414803,0.23048883316212,"Butanoate metabolism"
"sau00520",28,"Down",0.9467537430646,0.955519981426309,0.181102460531428,0.272594296733492,"Amino sugar and nucleotide sugar metabolism"
"sau00410",5,"Down",0.972190734879939,0.972190734879939,0.464787945508566,0.556724022642128,"beta-Alanine metabolism"
