"","NGenes","Direction","PValue","FDR","PValue.Mixed","FDR.Mixed","TERM"
"sau00380",9,"Down",0.00454314875465396,0.0170759729054235,0.00422865379922708,0.0056904106680957,"Tryptophan metabolism"
"sau00785",18,"Down",0.00493138987804746,0.0179173832235724,0.00233896669090452,0.00369488941026945,"Lipoic acid metabolism"
"sau00362",8,"Down",0.00517169456356234,0.0181843454009128,0.00358570923395938,0.00501079880130221,"Benzoate degradation"
"sau00052",18,"Down",0.00545516718464207,0.018581663222687,0.00019349451198211,0.00221699194596423,"Galactose metabolism"
"sau00643",3,"Down",0.00574158412701011,0.0189646263589122,0.00206129573768971,0.00338362327148086,"Styrene degradation"
"sau00280",12,"Down",0.00612499351656491,0.0194382652995653,0.00660821666360502,0.0080932091722803,"Valine, leucine and isoleucine degradation"
"sau00460",3,"Down",0.00624164482096135,0.0194382652995653,0.000676043720145295,0.00226112387578479,"Cyanoamino acid metabolism"
"sau03070",12,"Up",0.00695804018726503,0.0210673994558858,0.000367712095835381,0.00226112387578479,"Bacterial secretion system"
"sau00999",2,"Up",0.00785485853613314,0.0229353307243972,0.0796680620396129,0.085978403587305,"Biosynthesis of various plant secondary metabolites"
"sau01230",99,"Down",0.00799580337180819,0.0229353307243972,0.000440821117944384,0.00226112387578479,"Biosynthesis of amino acids"
"sau03060",15,"Up",0.00888005150789729,0.0231378072856917,0.000579650588720211,0.00226112387578479,"Protein export"
"sau00430",6,"Down",0.00899550967531779,0.0231378072856917,0.0017044688230083,0.00310977255266753,"Taurine and hypotaurine metabolism"
"sau00564",19,"Down",0.00902698547150456,0.0231378072856917,0.0045597583583051,0.00606114220799093,"Glycerophospholipid metabolism"
"sau01220",5,"Down",0.00913639994147928,0.0231378072856917,0.00518422056673623,0.00657069816016569,"Degradation of aromatic compounds"
"sau02040",2,"Down",0.00914073482585302,0.0231378072856917,0.063718004848386,0.0694526252847407,"Flagellar assembly"
"sau01110",263,"Down",0.00940970144363427,0.0231378072856917,0.000488807091288493,0.00226112387578479,"Biosynthesis of secondary metabolites"
"sau01250",21,"Down",0.00955230576014797,0.0231378072856917,0.00164011892816369,0.00310977255266753,"Biosynthesis of nucleotide sugars"
"sau00541",12,"Down",0.0106411497440565,0.0252148983065686,0.011275282996716,0.0128021442358547,"O-Antigen nucleotide sugar biosynthesis"
"sau00622",3,"Down",0.0120875351570689,0.0270861110325614,0.00755203354458055,0.0090458423775745,"Xylene degradation"
"sau03020",5,"Up",0.0122279209311792,0.0270861110325614,0.00167987686954128,0.00310977255266753,"RNA polymerase"
"sau01502",6,"Down",0.0122517236743952,0.0270861110325614,0.0034296670908569,0.00485498328445977,"Vancomycin resistance"
"sau00040",9,"Down",0.0124248215745694,0.0270861110325614,0.00494795224871722,0.00642055708464496,"Pentose and glucuronate interconversions"
"sau00260",30,"Down",0.0129801697983635,0.0277419315298356,0.000236268663006186,0.00221699194596423,"Glycine, serine and threonine metabolism"
"sau00670",11,"Down",0.0151157667591563,0.0316849726297698,0.000921810407094923,0.00251211370068808,"One carbon pool by folate"
"sau01100",513,"Down",0.0163241813096689,0.0329928804274475,0.000166379884862318,0.00221699194596423,"Metabolic pathways"
"sau01501",10,"Up",0.0164016921709587,0.0329928804274475,0.000436827128810604,0.00226112387578479,"beta-Lactam resistance"
"sau03018",14,"Up",0.016647783701923,0.0329928804274475,0.000675312400757008,0.00226112387578479,"RNA degradation"
"sau00520",28,"Down",0.0173069102671018,0.0336866646270374,0.00189164724935765,0.00332563790612877,"Amino sugar and nucleotide sugar metabolism"
"sau00071",10,"Down",0.0185856161203032,0.0355409150370709,0.00122672832650815,0.00290681277368234,"Fatty acid degradation"
"sau05100",2,"Down",0.0201494949548548,0.0378671543117098,0.290187550775265,0.298400405985886,"Bacterial invasion of epithelial cells"
"sau00552",22,"Up",0.0214631128144327,0.0391066071324767,0.00112227924768875,0.00278019177268349,"Teichoic acid biosynthesis"
"sau00130",8,"Down",0.0215265727334734,0.0391066071324767,0.00132524536474434,0.00300941134910693,"Ubiquinone and other terpenoid-quinone biosynthesis"
"sau00190",23,"Down",0.0228481555544328,0.0408270320562815,0.000432449506926776,0.00226112387578479,"Oxidative phosphorylation"
"sau00760",7,"Down",0.0247803892200132,0.0435655229835717,0.00866883401573778,0.0101602463195206,"Nicotinate and nicotinamide metabolism"
"sau00051",16,"Down",0.0255600134968867,0.0442228804946135,0.00165648098502014,0.00310977255266753,"Fructose and mannose metabolism"
"sau03410",10,"Up",0.0284515521961597,0.0484565498340845,0.000730273264568146,0.00226112387578479,"Base excision repair"
"sau00660",9,"Down",0.0295819717354561,0.0496066910640725,0.00321013569038991,0.00472844311152028,"C5-Branched dibasic acid metabolism"
"sau03430",17,"Down",0.0326731258986458,0.0539601624689757,0.000921876587408469,0.00251211370068808,"Mismatch repair"
"sau00521",4,"Down",0.0338875922793951,0.0551305605739412,0.00471987746558198,0.00619839329817393,"Streptomycin biosynthesis"
"sau00270",25,"Down",0.0366788436378634,0.0587940287724576,0.000962628056966885,0.00255918190754611,"Cysteine and methionine metabolism"
"sau02020",66,"Up",0.0375500540502702,0.0593182013257892,4.99108489933133e-05,0.00221699194596423,"Two-component system"
"sau00650",18,"Down",0.0397918837114507,0.0619616474935446,0.00152147316812293,0.00310977255266753,"Butanoate metabolism"
"sau03420",7,"Down",0.0418156568096904,0.064195867496567,0.00883210545046884,0.010241483979799,"Nucleotide excision repair"
"sau00730",11,"Down",0.0490880695683536,0.0743138830965353,0.00041005915655881,0.00226112387578479,"Thiamine metabolism"
"sau00562",5,"Up",0.0574645508985634,0.0858032335334713,0.00207374954823156,0.00338362327148086,"Inositol phosphate metabolism"
"sau01212",18,"Down",0.0623328714617985,0.0918146349910275,0.000725266246072548,0.00226112387578479,"Fatty acid metabolism"
"sau00053",5,"Up",0.0702676732892821,0.10212235184709,0.000632866309759274,0.00226112387578479,"Ascorbate and aldarate metabolism"
"sau01210",17,"Down",0.083241287715711,0.119385531065954,0.00106714594341753,0.00270509087982583,"2-Oxocarboxylic acid metabolism"
"sau01240",109,"Up",0.0843772300571104,0.119443091899026,0.000776791601951177,0.00226112387578479,"Biosynthesis of cofactors"
"sau00770",16,"Down",0.08750950544629,0.122288924277508,0.0040055938255852,0.00552670540492135,"Pantothenate and CoA biosynthesis"
"sau00561",16,"Down",0.0891945722379128,0.123065928783956,0.00688346558260813,0.00833664165004763,"Glycerolipid metabolism"
"sau00625",4,"Down",0.111893108281098,0.151125713033703,0.00906218977394918,0.0103976703722154,"Chloroalkane and chloroalkene degradation"
"sau00542",1,"Up",0.112304428951651,0.151125713033703,0.112304428951651,0.11884643452165,"O-Antigen repeat unit biosynthesis"
"sau00290",10,"Down",0.121376511813538,0.161341948630191,0.00512085799553759,0.00656674731192467,"Valine, leucine and isoleucine biosynthesis"
"sau00500",15,"Down",0.123604831262144,0.162324416958719,0.000655331774319345,0.00226112387578479,"Starch and sucrose metabolism"
"sau01503",12,"Up",0.126595877224347,0.164273221636355,0.00135950439608613,0.00302420365659976,"Cationic antimicrobial peptide (CAMP) resistance"
"sau00780",11,"Down",0.13785984651713,0.176784979651378,0.00416999571670756,0.00568161916401405,"Biotin metabolism"
"sau00340",15,"Up",0.164268840169404,0.208201204400756,0.00660436223908317,0.0080932091722803,"Histidine metabolism"
"sau00998",3,"Down",0.170147710138371,0.21317356787451,0.120931415431627,0.126745425788917,"Biosynthesis of various antibiotics"
"sau01232",32,"Up",0.189280368094913,0.234449546844835,0.000553879291215653,0.00226112387578479,"Nucleotide metabolism"
"sau00997",10,"Up",0.223388139704017,0.273587721659976,0.00563627837526097,0.00706154417130397,"Biosynthesis of various other secondary metabolites"
"sau03440",20,"Down",0.281652752243441,0.341112777717056,1.2947250265878e-05,0.0014112502789807,"Homologous recombination"
"sau02010",78,"Down",0.296670902455558,0.355353058985228,0.000434286626736285,0.00226112387578479,"ABC transporters"
"sau00220",18,"Up",0.303747508888635,0.359874765965882,0.000530556696265572,0.00226112387578479,"Arginine biosynthesis"
"sau00860",16,"Down",0.31640410074052,0.370839214846416,0.00319089714997323,0.00472844311152028,"Porphyrin metabolism"
"sau00410",5,"Down",0.361873035433308,0.419618732576921,0.00848326513422427,0.0100508249959831,"beta-Alanine metabolism"
"sau00350",4,"Up",0.385936885598936,0.442811795055622,0.152817255460868,0.158638865192711,"Tyrosine metabolism"
"sau00401",3,"Down",0.414905407039852,0.471090514243165,0.0256062894356953,0.0284804647805183,"Novobiocin biosynthesis"
"sau00360",3,"Down",0.422827782987376,0.475136374697154,0.0531277387595881,0.0584941770181323,"Phenylalanine metabolism"
"sau00470",14,"Down",0.450577449842879,0.501152469723202,0.000209785499676563,0.00221699194596423,"D-Amino acid metabolism"
"sau00300",12,"Up",0.501075823758745,0.544584702680693,0.000264411883463624,0.00221699194596423,"Lysine biosynthesis"
"sau00061",14,"Down",0.502912535837852,0.544584702680693,0.00171180140513809,0.00310977255266753,"Fatty acid biosynthesis"
"sau00592",1,"Down",0.50961137315074,0.544584702680693,0.50961137315074,0.50961137315074,"alpha-Linolenic acid metabolism"
"sau00907",1,"Down",0.50961137315074,0.544584702680693,0.50961137315074,0.50961137315074,"Pinene, camphor and geraniol degradation"
"sau00261",5,"Down",0.525423832892896,0.556031046459472,0.0820950142740001,0.0877289858418237,"Monobactam biosynthesis"
"sau00626",2,"Up",0.695610300022466,0.729053102908162,0.4329966634622,0.441090059040932,"Naphthalene degradation"
"sau03030",16,"Down",0.704657425703939,0.731501518111708,0.000603729644229101,0.00226112387578479,"DNA replication"
"sau00750",4,"Up",0.740269683520326,0.757153099216726,0.0240312256371486,0.0270041607675174,"Vitamin B6 metabolism"
"sau00550",26,"Down",0.743260381799906,0.757153099216726,0.00060168852769651,0.00226112387578479,"Peptidoglycan biosynthesis"
"sau00900",13,"Up",0.856248705860421,0.864176934618388,0.000433559025037738,0.00226112387578479,"Terpenoid backbone biosynthesis"
"sau00450",8,"Up",0.877661462610278,0.877661462610278,0.00152890092863574,0.00310977255266753,"Selenocompound metabolism"
